material,short_text,supplier/supplying_plant,order_quantity,net_price,total_spend,material_group,plant
67000185.0,CRP-NEW VIP GIFT SET,200470     MILKY WAY TRADING L.L.C,5.0,550.0,2750.0,47,LP01
63001595.0,0.2µ PVDF Syringe filter_ 5191-4302,200115     EASY LAB SCIENTIFIC & LABORATORY,1.0,130.0,130.0,35,LP01
63000978.0,ACE3 C18 4.6mm 3µm P.No. ACE 111-1546,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,3310.0,3310.0,158,LP01
63001042.0,Ultron ES-OVM - 702111651,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,9190.0,9190.0,158,LP01
63000900.0,Sertraline hydrochloride 100mg_1612539,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,3710.0,3710.0,35,LP01
63001594.0,2-Propanol standard for GC_ 85676.180,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,395.0,395.0,162,LP01
63000115.0,"Waters spehrisorb ODS 1 250*4.6mm,5µ",200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,3400.0,3400.0,35,LP01
13000682.0,Nexium 20mg Capsules 14’s,200469     TRIOUS PHARMA DRUG STORE LLC,8.0,328.16,2625.28,49,LP01
13000684.0,Nexium 40mg Capsules 14’s,200469     TRIOUS PHARMA DRUG STORE LLC,8.0,328.16,2625.28,49,LP01
71000043.0,Compressed air qualification,200055     JANSAL CALIBRATION SERVICES,1.0,2100.0,2100.0,54,LP01
21000044.0,"Alu foil Rozovas 20mg tablets 128mm, 25µ",200052     TECHNICAL ALUMINIUM FOIL CO LLC,50.0,34.0,1700.0,2,LP01
21000055.0,Alu Foil Etoxib 90mg Tab 128mm 25µ,200052     TECHNICAL ALUMINIUM FOIL CO LLC,50.0,34.0,1700.0,2,LP01
,SAP License,200131     INFLEXION TECH FZC,1.0,262395.0,262395.0,4,LP01
,SAP License Maintenance,200131     INFLEXION TECH FZC,1.0,43296.0,43296.0,4,LP01
71000019.0,AMC Pest Control,200325     DEBUG PEST CONTROL SERVICES L.L.C,12.0,1075.0,12900.0,54,LP01
62000156.0,Diesel,200036     EUROPE GENERAL TRANSPORTING,8000.0,10.0,80000.0,22,LP01
64000878.0,Motor Brushless 0-240V 078A 120W,300051     ANTARES VISION S.P.A,1.0,463.2,463.2,26,HP01
64000879.0,Driver Motor Brushless BLE2 120W DC,300051     ANTARES VISION S.P.A,1.0,549.46,549.46,26,HP01
64000880.0,Cable extension 5MT FORBLM MOTOR,300051     ANTARES VISION S.P.A,1.0,288.0,288.0,26,HP01
71000022.0,third party inspection for diesel tank,200468     INNOVATIVE SOLUTIONS OIL AND GAS,1.0,2000.0,2000.0,54,LP01
66000137.0,Power Distribution Unit 6 Way,200054     EMTECH COMPUTER CO. LLC,2.0,87.0,174.0,34,LP01
66000133.0,JC04 14.6V HP LAPTOP BATTERY,200371     ALAN MIDDLE EAST IT SERVICES SOLE P,2.0,125.0,250.0,34,LP01
66000014.0,Toner HP 26A - Black,200371     ALAN MIDDLE EAST IT SERVICES SOLE P,2.0,440.0,880.0,34,LP01
66000013.0,Toner HP 85A - Black,200371     ALAN MIDDLE EAST IT SERVICES SOLE P,2.0,247.0,494.0,34,LP01
66000031.0,Wireless Keyboard and Mouse MK270,200371     ALAN MIDDLE EAST IT SERVICES SOLE P,3.0,69.0,207.0,34,LP01
71000013.0,Medical Test for Employee,200197     OCCU MED CLINIC LLC,83.0,115.0,9545.0,54,LP01
71000177.0,Demolishing,200387     PYRAMIDS ENERGY,1.0,4000.0,4000.0,54,HP01
13000526.0,"Forming base foil PVC/PVDC,width 163mm",300144     CAPRIHANS INDIA LIMITED,360.0,5.5,1980.0,48,LP01
,minimum weight 01 gm,200296     BIOTRONICS L.L.C,1.0,11610.0,11610.0,4,LP01
71000066.0,Sharp MX-3051 AMC,200085     NEW SMART OFFICE AUTOMATION LLC,1.0,5950.0,5950.0,54,LP01
66000024.0,Toner Sharp MX-61FT-CA Cyan,200085     NEW SMART OFFICE AUTOMATION LLC,2.0,0.0,0.0,34,LP01
66000025.0,Toner Sharp MX-61FT-YA Yellow,200085     NEW SMART OFFICE AUTOMATION LLC,2.0,0.0,0.0,34,LP01
66000026.0,Toner Sharp MX-61FT-MA Magenta,200085     NEW SMART OFFICE AUTOMATION LLC,2.0,0.0,0.0,34,LP01
66000027.0,Toner Sharp MX-61FT-BA Black,200085     NEW SMART OFFICE AUTOMATION LLC,3.0,0.0,0.0,34,LP01
71000049.0,Calibration,200143     ALTAYF ALTHAHABI SCIENTIFIC & LABOR,2.0,3650.0,7300.0,54,HP01
63001577.0,Dissolution Filters 70µ_PSFIL070-PT-100,200143     ALTAYF ALTHAHABI SCIENTIFIC & LABOR,1.0,1250.0,1250.0,35,LP01
71000176.0,PDE Report,300026     INDIVIRTUS HEALTHCARE SERVICES PVT,1.0,900.0,900.0,54,LP01
31000002.0,Maxipra 25mg Tab 10'S  Blister,300087     PHARMATHEN S.A,10000.0,0.49,4900.0,5,LP01
63000876.0,Airtec - Helium Gas Cylinder Refill,200189     AL RUWAIS INDUSTRIAL GASES CO. LLC,1.0,1750.0,1750.0,35,LP01
63000878.0,Airtec - Nitrogen Gas Cylinder Refill,200189     AL RUWAIS INDUSTRIAL GASES CO. LLC,1.0,175.0,175.0,35,LP01
63000877.0,Airtec - Hydrogen Gas Cylinder Refill,200189     AL RUWAIS INDUSTRIAL GASES CO. LLC,1.0,375.0,375.0,35,LP01
63000879.0,Airtec - Zero Air Gas Cylinder Refill,200189     AL RUWAIS INDUSTRIAL GASES CO. LLC,2.0,675.0,1350.0,35,LP01
63001173.0,TLC Chamber,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,1300.0,1300.0,35,LP01
63000291.0,Calcium carbonate_1.02410.0050,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,495.0,495.0,35,LP01
63001284.0,Sodium chloride_1.02406.0080,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,485.0,485.0,35,LP01
63001299.0,1-Methyl-2-pyrolidone_872-50-4,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,1152.0,1152.0,35,LP01
63000667.0,2-Propanol_67-63-0,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,8.0,85.0,680.0,35,LP01
63001275.0,Sodium trifluoroacetate_2923-18-4,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,225.0,225.0,35,LP01
63001149.0,Pot. hexahydrocoantimonate_12208-13-8,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,220.0,220.0,35,LP01
63001147.0,Phosporous acid_13598-36-2,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,110.0,110.0,35,LP01
63001142.0,Iron (III) chloride 6H20_10025-77-1,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,385.0,385.0,35,LP01
63000702.0,Erichrome black T_1787-61-7,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,300.0,300.0,35,LP01
63000662.0,Karl-Fischer Combi 5 Cat.188005.1000,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,10.0,350.0,3500.0,35,LP01
63001207.0,Sucrose 100mg_1623637,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,1570.0,3140.0,162,LP01
63001416.0,Dextrose 500mg_1181302,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,1700.0,1700.0,162,LP01
63001397.0,Atorvastatin RC-B 20mg_1044538,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,4412.0,8824.0,162,LP01
13000518.0,"Holmium perchlorate std Merck,PN: 108159",200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,1510.0,3020.0,35,LP01
63000924.0,Prednisone Tablets _1222818,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,5.0,1660.0,8300.0,35,LP01
63000253.0,Silver Nitrate_7761-88-8,200226     CHEMSTOCK LLC,2.0,460.0,920.0,35,LP01
63000282.0,Tri-sodium citrate dihydrate_6132-04-3,200226     CHEMSTOCK LLC,10.0,50.0,500.0,35,LP01
63000301.0,Sulphate test kit_H138000,200226     CHEMSTOCK LLC,1.0,310.0,310.0,35,LP01
63000649.0,Nitric Acid_7697-37-2,200226     CHEMSTOCK LLC,1.0,80.0,80.0,35,LP01
63001324.0,Propionic Acid_ 79-09-4,200226     CHEMSTOCK LLC,1.0,150.0,150.0,35,LP01
63000673.0,n-Hexane_110-54-3,200226     CHEMSTOCK LLC,8.0,120.0,960.0,35,LP01
63000305.0,Triethylamine_121-44-8,200226     CHEMSTOCK LLC,2.0,160.0,320.0,35,LP01
63001308.0,Diethyl ether_60-29-7,200226     CHEMSTOCK LLC,1.0,150.0,150.0,35,LP01
63001589.0,Carbon tetra chloride_56-23-5,200226     CHEMSTOCK LLC,1.0,995.0,995.0,35,LP01
63000703.0,Potassium permanganate_7722-64-7,200226     CHEMSTOCK LLC,1.0,150.0,150.0,35,LP01
63000457.0,Citric Acid anhydous_77-92-9,200226     CHEMSTOCK LLC,1.0,50.0,50.0,35,LP01
63000445.0,Ammonium Chloride_12125-02-9,200226     CHEMSTOCK LLC,1.0,45.0,45.0,35,LP01
63000341.0,Sabouraud Dextrose Agar-M063,200192     AL FAHIM HEALTHCARE SOLUTIONS LLC,10.0,180.0,1800.0,35,LP01
31000050.0,"Fenbru IV 400mg/100ml,100ml Bottle",300134     Pharmaceutical Solutions Industry L,45000.0,2.0,90000.0,67,LP01
31000049.0,"Fevacan IV 10 mg/ml,100ml Bottle",300134     Pharmaceutical Solutions Industry L,70000.0,0.85,59500.0,67,LP01
31000023.0,Telmisan 40mg Tab 10's Blister,300131     Inventia Healthcare Limited,48000.0,0.35,16800.0,5,LP01
31000024.0,Telmisan 80mg Tab 10's Blister,300131     Inventia Healthcare Limited,33000.0,0.48,15840.0,5,LP01
31000015.0,Glican-MR 30mg Tab 10's Blister,300131     Inventia Healthcare Limited,16500.0,0.16,2640.0,5,LP01
31000016.0,Glican-MR 60mg Tab 10's Blister,300131     Inventia Healthcare Limited,46500.0,0.27,12555.0,5,LP01
13000668.0,Alu foil Joy Feel 50mg Tab 163mm 25M,200052     TECHNICAL ALUMINIUM FOIL CO LLC,70.0,34.0,2380.0,2,LP01
13000669.0,Alu foil Joy Feel 100mg Tab 163mm 25M,200052     TECHNICAL ALUMINIUM FOIL CO LLC,50.0,34.0,1700.0,2,LP01
71000020.0,Cylinder Charge Al Foil Printing,200052     TECHNICAL ALUMINIUM FOIL CO LLC,2.0,800.0,1600.0,54,LP01
71000049.0,Calibration,200055     JANSAL CALIBRATION SERVICES,1.0,1800.0,1800.0,54,LP01
71000049.0,Calibration,200055     JANSAL CALIBRATION SERVICES,2.0,175.0,350.0,54,LP01
71000128.0,Boiler Hydro Test,200137     ARABIAN CALIBRATION DEV. REP. CO. L,3.0,904.5,2713.5,54,LP01
71000049.0,CHECKWEIGHER CALIBRATION,200055     JANSAL CALIBRATION SERVICES,2.0,175.0,350.0,54,HP01
63000675.0,Dimethyl sulfoxide_67-68-5,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,5.0,185.0,925.0,35,LP01
64000875.0,4 core x 150 mm2 armored cable.,200366     New Power Electrical & Building Mat,28.0,265.0,7420.0,26,HP01
64000876.0,Cable lugs 180 mm2.,200366     New Power Electrical & Building Mat,8.0,12.0,96.0,26,HP01
,Memmert IF55 Plus,200040     HIMATRIX MEASUREMENTS EQUIPMENTS LL,1.0,18300.0,18300.0,4,LP01
31000022.0,Finican 200 mg FCT 30's Bottle,300097     GENEPHARM S.A.,333.0,138.0,45954.0,5,HP01
13000137.0,Tert butyl methyl ether,200226     CHEMSTOCK LLC,1.0,165.0,165.0,35,LP01
63001091.0,1-pentane sulfonic sodium_2267-49-3,200226     CHEMSTOCK LLC,2.0,230.0,460.0,35,LP01
13000680.0,Security guardcartridge kit P/N:KJ0-4282,200227     TUNGSTEN ANALYTICAL TESTING,2.0,1450.0,2900.0,158,LP01
13000681.0,Cartridge 4x3.0mm ID(10/pk) P/N:AJ0-4348,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,1650.0,3300.0,158,LP01
13000124.0,Diisopropyl ether RPE,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,260.0,260.0,35,LP01
22000029.0,BOX OBREXA 10/160 MG TAB 30’S,200221     AL NAKHEEL PRINTERS AND STATIONERS,6300.0,156.0,982800.0,75,LP01
22000030.0,BOX OBREXA  5/160 MG TAB 30’S,200221     AL NAKHEEL PRINTERS AND STATIONERS,13300.0,156.0,2074800.0,75,LP01
22000043.0,Leaflet Obrexa,200221     AL NAKHEEL PRINTERS AND STATIONERS,19600.0,56.0,1097600.0,74,LP01
71000021.0,Civil.,200311     MAROUSH ALUMINIUM &,1.0,3200.0,3200.0,54,HP01
71000022.0,Mechanical,200212     GLOBAL ALARMS SAFETY & SECURITY,1.0,3850.0,3850.0,54,LP01
63001193.0,"Chiral AGP 150 x 4.0 mm, 5µ_DAIC30714",200115     EASY LAB SCIENTIFIC & LABORATORY,1.0,7003.0,7003.0,158,LP01
63001587.0,"Kromoasil C18, 150 x 4.6, 5µ_M05CLA15",200115     EASY LAB SCIENTIFIC & LABORATORY,1.0,2100.0,2100.0,158,LP01
63000229.0,phenol red_143-74-8,200226     CHEMSTOCK LLC,1.0,60.0,60.0,35,LP01
63001477.0,Sildenafil citrate_ Y0001578,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,680.0,1360.0,162,LP01
13000436.0,Omeprazole USP RS Cat:1478505,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,200.0,1800.0,360000.0,162,LP01
63001588.0,"2,4-Dinitrophenylhydrazine_119-26-6",200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,750.0,750.0,35,LP01
71000052.0,Waters HPLC 2695 Pump 2489 Detector.,200003     GULF SCIENTIFIC CORPORATION LLC,1.0,10000.0,10000.0,54,LP01
62000223.0,D2 Battery,200044     DHOFAR GLOBAL TRADING CO.LLC,100.0,5.0,500.0,52,LP01
62000442.0,Toilet Brush with Holder,200044     DHOFAR GLOBAL TRADING CO.LLC,20.0,6.0,120.0,52,LP01
62000242.0,Wilson Ink Go 475ml,200044     DHOFAR GLOBAL TRADING CO.LLC,30.0,130.0,3900.0,52,LP01
62000209.0,Autocut Roll Tissue,200044     DHOFAR GLOBAL TRADING CO.LLC,180.0,50.0,9000.0,52,LP01
62000210.0,Toilet Tissue Roll 2PLY,200044     DHOFAR GLOBAL TRADING CO.LLC,12.0,85.0,1020.0,52,LP01
62000227.0,White Plastic Garbage Bag 65x95,200044     DHOFAR GLOBAL TRADING CO.LLC,24.0,70.0,1680.0,52,LP01
62000218.0,Dust Mop Acrylic Set,200044     DHOFAR GLOBAL TRADING CO.LLC,20.0,25.0,500.0,52,LP01
62000438.0,Dust Mop Sleeve,200044     DHOFAR GLOBAL TRADING CO.LLC,30.0,15.0,450.0,52,LP01
62000219.0,Kentucky Mop head Cotton White plastic,200044     DHOFAR GLOBAL TRADING CO.LLC,20.0,20.0,400.0,52,LP01
62000229.0,Double Mop Bucket Trolley 46L,200044     DHOFAR GLOBAL TRADING CO.LLC,3.0,195.0,585.0,52,LP01
62000437.0,Air Freshener Spray (Sandal Wood),200044     DHOFAR GLOBAL TRADING CO.LLC,60.0,2.75,165.0,52,LP01
62000439.0,Kentucky Mop/Cotton White Sleeve,200044     DHOFAR GLOBAL TRADING CO.LLC,30.0,8.0,240.0,52,LP01
62000226.0,Black Garbage Bag 95x120,200044     DHOFAR GLOBAL TRADING CO.LLC,60.0,70.0,4200.0,52,LP01
62000414.0,Garbage bag black 120x140cm 10 kg,200044     DHOFAR GLOBAL TRADING CO.LLC,12.0,70.0,840.0,52,LP01
62000228.0,White Plastic Garbage Bag 45x60,200044     DHOFAR GLOBAL TRADING CO.LLC,60.0,45.0,2700.0,52,LP01
22000047.0,Leaflet Losargen,200323     Umm Al Quwain Manufacturing,12100.0,120.0,1452000.0,74,LP01
22000033.0,Box Losargen 50mg Tab 30's,200323     Umm Al Quwain Manufacturing,12150.0,198.0,2405700.0,75,LP01
22000117.0,CCarton 5ply 375lx280wx280h mm,200236     QUEENEX CORRUGATED CARTON FACTORY L,500.0,2.5,1250.0,24,LP01
22000150.0,CCARTON 5PLY – 380LX380WX315H(ZEINO),200236     QUEENEX CORRUGATED CARTON FACTORY L,500.0,3.6,1800.0,24,LP01
67000171.0,PRD-TELMISAN BROCHURE,200322     ARAFAH PRINTING PRESS LLC,2000.0,1.12,2240.0,47,LP01
67000173.0,PRD-TELMISAN DROPCARD,200322     ARAFAH PRINTING PRESS LLC,3000.0,0.5,1500.0,47,LP01
67000174.0,PRD-TELMISAN ROLLUP BANNER,200322     ARAFAH PRINTING PRESS LLC,3.0,150.0,450.0,47,LP01
67000175.0,PRD-TELMISAN TEASER,200322     ARAFAH PRINTING PRESS LLC,500.0,2.2,1100.0,47,LP01
71000168.0,Autodesk Renewal,200230     ALLCAD SOLUTION LLC,1.0,6100.0,6100.0,54,HP01
63000700.0,Sodium Tartrate dihydrate_1.06664.0100,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,450.0,450.0,35,LP01
63001593.0,Acetonitrile_2.5 L-HPLC Grade_ 75-05-8,200226     CHEMSTOCK LLC,24.0,110.0,2640.0,35,LP01
63000303.0,Pot dihydrogen orthophosphate_7778-77-0,200226     CHEMSTOCK LLC,4.0,60.0,240.0,35,LP01
63000887.0,1413 µS/cm conductivity STD_PC_H17031,200226     CHEMSTOCK LLC,4.0,52.0,208.0,35,LP01
63001491.0,"Inertsil ODS 3 4.6X150, 5µ _GL5020-01731",200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,3.0,2400.0,7200.0,158,LP01
63000353.0,"Inertsil 3C18-EB_4.6x100, 3µ_09842-81",200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,2000.0,4000.0,35,LP01
63001358.0,E.coli 8739 (Selector),200203     PHARMATRADE L.L.C,1.0,650.0,650.0,162,LP01
63001359.0,Psd. aeruginosa 9027 (Selector),200203     PHARMATRADE L.L.C,1.0,650.0,650.0,162,LP01
63001360.0,Staph. aureus 6538 (Selector),200203     PHARMATRADE L.L.C,1.0,650.0,650.0,162,LP01
63001361.0,Salmonella typhi 14028 (Selector),200203     PHARMATRADE L.L.C,1.0,650.0,650.0,162,LP01
63001362.0,Bacillus subtillus 6633 (Selector),200203     PHARMATRADE L.L.C,1.0,650.0,650.0,162,LP01
63001363.0,Candida albican 10231 (Selector),200203     PHARMATRADE L.L.C,1.0,650.0,650.0,162,LP01
63001364.0,Aspergillus braciliensis 16404(Selector),200203     PHARMATRADE L.L.C,1.0,650.0,650.0,162,LP01
63000880.0,GT Pure Sotner Salt - 25kg Pack,200008     GRADIANT INDUSTRIES - L.L.C - S.P.C,250.0,43.8,10950.0,35,LP01
,Application of C.T.A thru ADDC portal,200466     HEPTON ELECTROMECHANICAL,1.0,4000.0,4000.0,54,HP01
,Supply of Capacitor Bank 150 KVAR,200467     VERGER DELPORTE U.A.E. LTD. CO,1.0,57746.0,57746.0,4,HP01
13000666.0,Leaflet 170mm X 550mm,200465     Printpac Middle East Incorporated F,5000.0,0.0,0.0,74,HP01
13000667.0,Leaflet 163mm X 510mm,200465     Printpac Middle East Incorporated F,5000.0,0.0,0.0,74,HP01
71000020.0,Cylinder Charge Al Foil Printing,200052     TECHNICAL ALUMINIUM FOIL CO LLC,4.0,700.0,2800.0,54,LP01
71000020.0,Cylinder Charge Al Foil Printing,200052     TECHNICAL ALUMINIUM FOIL CO LLC,9.0,800.0,7200.0,54,LP01
71000020.0,Cylinder Charge Al Foil Printing,300097     GENEPHARM S.A.,4.0,400.0,1600.0,54,LP01
62000156.0,Diesel,200036     EUROPE GENERAL TRANSPORTING,8000.0,9.25,74000.0,22,LP01
71000167.0,Fortigate 100F Renewal,200464     TLS IT SOLUTIONS DMCC,1.0,5150.0,5150.0,54,LP01
63000346.0,Lecithin 30%- GRM637,200192     AL FAHIM HEALTHCARE SOLUTIONS LLC,1.0,150.0,150.0,35,LP01
13000105.0,SODIUM CHLORIDE,200195     PEARL LABORATORY SUPPLIES LLC,1.0,75.0,75.0,35,LP01
63001335.0,Buffer Sol pH 10.01 51350010 (Metler),200395     SAFFRON CHEMICALS & LAB SUPPLIES TR,1.0,65.0,65.0,35,LP01
63001349.0,Buffer Sol pH 4.01 51350004 (Metler),200395     SAFFRON CHEMICALS & LAB SUPPLIES TR,1.0,65.0,65.0,35,LP01
63001350.0,Buffer Sol pH 7.01 51350006 (Metler),200395     SAFFRON CHEMICALS & LAB SUPPLIES TR,1.0,65.0,65.0,35,LP01
66000123.0,Avalon Cat6 UTP Cable 305m,200054     EMTECH COMPUTER CO. LLC,3.0,411.0,1233.0,34,LP01
66000074.0,DDR4  3200 SODIMM 16GB RAM for Laptop,200054     EMTECH COMPUTER CO. LLC,4.0,117.0,468.0,34,LP01
66000136.0,Wall Mount for 55” TV Full Motion,200054     EMTECH COMPUTER CO. LLC,4.0,444.0,1776.0,34,LP01
71000168.0,Autodesk Renewal,200230     ALLCAD SOLUTION LLC,3.0,6100.0,18300.0,54,LP01
,Blue plastic pallets,200222     ALFA PLASTIC TRADING LLC,100.0,150.0,15000.0,4,LP01
62000332.0,Wooden Pallet,200375     Rapid Gulf Wood Industries,100.0,26.5,2650.0,22,LP01
63000318.0,L-Isoleucine_73-32-5,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,350.0,350.0,35,LP01
63001582.0,Nicotinamide adenine dinucleotid_53-84-9,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,270.0,270.0,35,LP01
63001583.0,Acetaldehyde ammonia trimer_58052-80-5,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,390.0,390.0,35,LP01
63001581.0,Methyl orange_547-58-0,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,205.0,205.0,35,LP01
63001578.0,Sodium nitroprusside_13755-38-9,200226     CHEMSTOCK LLC,1.0,80.0,80.0,35,LP01
63001579.0,Sulphamic acid_5329-14-6,200226     CHEMSTOCK LLC,1.0,70.0,70.0,35,LP01
63001580.0,Cobalt nitrate_10026-22-9,200226     CHEMSTOCK LLC,1.0,170.0,170.0,35,LP01
63000899.0,Omeprazole RC- A 15mg_1478516,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,4450.0,8900.0,35,LP01
13000546.0,Perindopril peakIdMix EPCRS-Cat:Y0000771,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,685.0,1370.0,162,LP01
63000002.0,"Inertsil ODS 3V_4.6x250, 5µ_5020-01802",200115     EASY LAB SCIENTIFIC & LABORATORY,3.0,2083.33,6249.99,35,LP01
13000436.0,Omeprazole USP RS Cat:1478505,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,3.0,1539.0,4617.0,162,LP01
63000234.0,Potassium chloride_7447-40-7,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,85.0,170.0,35,LP01
13000377.0,"Borosil desiccator (S),200m Dia(114392)",200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,975.0,1950.0,29,LP01
63001462.0,"HypersilODS_C18_100x4.6,3µ_30103-104630",200115     EASY LAB SCIENTIFIC & LABORATORY,1.0,2734.0,2734.0,158,LP01
63001462.0,"HypersilODS_C18_100x4.6,3µ_30103-104630",200115     EASY LAB SCIENTIFIC & LABORATORY,2.0,2734.0,5468.0,158,LP01
63001462.0,"HypersilODS_C18_100x4.6,3µ_30103-104630",200115     EASY LAB SCIENTIFIC & LABORATORY,2.0,2734.0,5468.0,158,LP01
63000423.0,Glass cylinder_100 ml,200226     CHEMSTOCK LLC,2.0,28.0,56.0,35,LP01
13000527.0,Plain blister foil width 163mm,200052     TECHNICAL ALUMINIUM FOIL CO LLC,100.0,28.0,2800.0,2,LP01
62000115.0,Sheet Protector A4 - 100 Sheets,200331     PRISMO GENERAL TRADING,340.0,10.5,3570.0,55,LP01
13000587.0,GC-HEADSPACE VIALS LOT:427683,200115     EASY LAB SCIENTIFIC & LABORATORY,5.0,130.0,650.0,35,LP01
13000649.0,"Micro pipettes 0.5to5mL, cat no.4642100",200115     EASY LAB SCIENTIFIC & LABORATORY,1.0,800.0,800.0,35,LP01
63000985.0,Acid resistance gloves.,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,30.0,60.0,22,LP01
63001423.0,L-Arginine 200mg_1042500,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,1800.0,3600.0,162,LP01
63001433.0,Perindopril erbumine 100mg_1510889,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,1550.0,1550.0,162,LP01
13000458.0,Cialis 20mg tablets,200086     AL AHLIYA PHARMACY,75.0,130.05,9753.75,7,LP01
13000458.0,Cialis 20mg tablets,200086     AL AHLIYA PHARMACY,30.0,130.05,3901.5000000000005,7,LP01
63001014.0,Letrozole RS STD,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,80.0,680.0,54400.0,22,HP01
63000924.0,Prednisone Tablets _1222818,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,1770.0,3540.0,35,HP01
63001014.0,Letrozole RS STD,300072     COUNCIL OF EUROPE - EDQM,80.0,79.0,6320.0,22,HP01
71000050.0,Qualification,200055     JANSAL CALIBRATION SERVICES,1.0,25000.0,25000.0,54,HP01
71000164.0,Website Hosting,300077     WEBCOFFEE INNOVATIONS PRIVATE LIMIT,1.0,1245.0,1245.0,54,LP01
71000165.0,Website AMC,300077     WEBCOFFEE INNOVATIONS PRIVATE LIMIT,1.0,470.0,470.0,54,LP01
62000239.0,Disposable Lab Coat - XL,200459     BIN ALI MEDICAL SUPPLIES LLC,100.0,16.0,1600.0,62,LP01
62000292.0,Dallmayr Classico C&B,200260     JACKSON TRADING CO.LLC,60.0,85.0,5100.0,204,LP01
62000293.0,Dallmayr Gold Roasted Instant Coffee500g,200260     JACKSON TRADING CO.LLC,60.0,95.0,5700.0,204,LP01
62000294.0,Dallmayr Cappuccino Caramel,200260     JACKSON TRADING CO.LLC,120.0,61.6,7392.0,204,LP01
62000295.0,Dallmayr Milk (Cardamom) Tea,200260     JACKSON TRADING CO.LLC,100.0,49.37,4937.0,204,LP01
62000296.0,Dallmayr Topping,200260     JACKSON TRADING CO.LLC,120.0,60.33,7239.599999999999,204,LP01
62000297.0,Dallmayr Chocolate,200260     JACKSON TRADING CO.LLC,120.0,39.42,4730.400000000001,204,LP01
62000298.0,Dallmayr Paper Cup CH 180ml (1x100),200260     JACKSON TRADING CO.LLC,240.0,18.0,4320.0,204,LP01
62000235.0,IPA Alocohol 70% - Medichem - 5L,200363     AL SAADAH MEDICAL & SURGICAL SUPPLI,40.0,53.0,2120.0,52,LP01
64000392.0,HEATING COIL BELLOWS 32MM,200462     AFREEN BUILDING MATERIALS TRADING L,10.0,35.0,350.0,178,LP01
64000545.0,HEATING COIL BELLOWS 20MM,200462     AFREEN BUILDING MATERIALS TRADING L,7.0,28.0,196.0,40,LP01
64000391.0,HEATING COIL BELLOWS 25MM,200462     AFREEN BUILDING MATERIALS TRADING L,5.0,30.0,150.0,178,LP01
71000163.0,Heath Insurance,200005     ABU DHABI NATIONAL INSURANCE COMPAN,1.0,2038403.0,2038403.0,54,LP01
13000526.0,"Forming base foil PVC/PVDC,width 163mm",300144     CAPRIHANS INDIA LIMITED,100.0,5.5,550.0,48,LP01
